question_id,type,mean_score
0,testing,3249.517108709162
1,testing,2632.8743377685546
2,testing,2547.765598905259
3,testing,2724.9602127075195
4,testing,2347.3004923502604
5,testing,781.5542647229151
6,testing,2641.1093340617854
7,testing,2528.583649345066
8,testing,1308.4175392150878
9,testing,3123.8383709016393
10,testing,2544.7109721075626
11,testing,2421.643354280727
12,testing,2720.4608980504477
13,testing,2766.4225815716914
14,testing,2839.8086202230797
15,testing,2826.191942369616
16,testing,2765.7745070684523
17,testing,2639.774845805921
18,testing,2501.8159643554686
19,testing,2743.396735055106
20,testing,2596.180832202618
21,testing,1852.2417286136078
22,testing,2523.5661651867777
23,testing,2134.9672734187197
24,testing,3323.0565138596753
25,testing,2349.5889459140058
26,testing,2506.627029602786
27,testing,3215.1838556463067
28,testing,2574.6063284737725
29,testing,2586.9098139937205
30,testing,2846.295189456663
31,testing,3191.434016474971
32,testing,2681.251430067905
33,testing,2563.2967277975645
34,testing,2240.8491894877548
35,testing,792.5137443031934
36,testing,2358.049983543686
37,testing,1448.1576764366844
38,testing,2550.69932208675
39,testing,2811.569547578886
40,testing,3065.0024263822115
41,testing,2706.05471656436
42,testing,2692.202276204427
43,testing,2393.094620730899
44,testing,982.94012878768
45,testing,2906.66446358817
46,testing,2814.5015005136465
47,testing,966.8650773596222
48,testing,2815.968309376338
49,testing,2650.1968967888943
50,testing,2779.3151049804687
51,testing,2661.099141935023
52,testing,2567.69910899871
53,testing,2491.6001608519427
54,testing,3012.0913754417784
55,testing,1376.7878600341246
56,testing,1020.0542286398377
57,testing,2864.6631944444443
58,testing,3592.7739298502606
59,testing,1377.4923603363131
60,testing,2904.0075765581273
61,testing,3204.5751964427805
62,testing,1247.371535872207
63,testing,2762.4485843056127
64,testing,1324.0085608465918
65,testing,2553.980320252094
66,testing,3290.149752634876
67,testing,1393.3644434374555
68,testing,2574.599664353232
69,testing,3030.9794280488613
70,testing,1896.6892861485935
71,testing,2433.1673298923447
72,testing,3083.882051595052
73,testing,1390.9540508601292
74,testing,536.9717058356148
75,testing,3159.9539850408382
76,testing,1376.7182516407865
77,testing,2468.3795107399546
78,testing,3314.763162864829
79,testing,1366.7247466698257
80,testing,737.1567767724846
81,testing,2687.9983924865724
82,testing,2347.750239780971
83,testing,2473.25813236943
84,testing,2879.807219989483
85,testing,1667.617295756351
86,testing,1252.5640305266527
87,testing,3238.2127019708805
88,testing,1208.9008909432393
89,testing,563.3145923699747
90,testing,3103.5742032325875
91,testing,2195.5382644298465
92,testing,2677.8402068147952
93,testing,2837.1711712737583
94,testing,2588.3443721648187
95,testing,1985.3135869238113
96,testing,3001.0460697297126
97,testing,2981.821918741862
98,testing,762.0848683513013
99,testing,3019.4757254464284
100,testing,2424.13850075858
101,testing,2541.560458406489
102,testing,3193.2295510428294
103,testing,2964.2061707543544
104,testing,795.1681332837647
105,testing,2610.6792730287066
106,testing,2415.4500040006237
107,testing,2318.388267166313
108,testing,3121.611131571107
109,testing,2777.347658567791
110,testing,2405.3310750325522
111,testing,2828.199876115129
112,testing,2391.0806882064953
113,testing,1043.5484440223809
114,testing,3135.2017717032595
115,testing,2490.494771694918
116,testing,1659.8405445643834
117,testing,3180.936495596902
118,testing,2876.0803668682393
119,testing,2577.985197240656
120,testing,2758.936897800393
121,testing,2564.97326208044
122,testing,2367.404364013672
123,testing,2849.914682006836
124,testing,2599.450686276614
125,testing,2717.1202591605806
126,testing,3129.683206849179
127,testing,1402.0779345168007
128,testing,1260.1216873634057
129,testing,2778.6100828382705
130,testing,2575.7027118883634
131,testing,2538.2179799706046
132,testing,3194.822129128196
133,testing,2693.644613729941
134,testing,837.4709039604257
135,testing,2860.616513534331
136,testing,2241.355946911431
137,testing,792.1643529636159
138,testing,2941.4694754464285
139,testing,2453.5127588559503
140,testing,2314.902200763145
141,testing,2838.7376803545885
142,testing,1364.3463868131137
143,testing,2884.677717510023
144,testing,3084.6604197184247
145,testing,2565.5180813536354
146,testing,870.1699384554413
147,testing,3279.624880232901
148,testing,2631.5718715501866
149,testing,2462.3899336485106
150,testing,2716.159762498809
151,testing,3046.8305366779196
152,testing,2523.2154321999387
153,testing,2670.3369313934704
154,testing,1306.7507392255022
155,testing,2530.106278544725
156,testing,3094.9884860131046
157,testing,3510.9891878763833
158,testing,2462.5421091288076
159,testing,2964.2555751515856
160,testing,1341.97698913082
161,testing,859.1094748143013
162,testing,2801.5160739846424
163,testing,2679.5148322610294
164,testing,1088.9852340273997
165,testing,2698.0488617329656
166,testing,2328.829215523246
167,testing,803.6686709204386
168,testing,2988.3246702163938
169,testing,2461.665181657909
170,testing,2436.815771052268
171,testing,3253.0485563458137
172,testing,2807.0315537225633
173,testing,2902.690137532552
174,testing,3153.010984148298
175,testing,2137.5101164928456
176,testing,983.1248748077182
177,testing,2767.700552450644
178,testing,2897.708279622396
179,testing,887.8330485096551
180,testing,2693.4641482506267
181,testing,2504.3857444265614
182,testing,892.0649960000449
183,testing,2962.649258188101
184,testing,2593.180314733627
185,testing,2233.2402000949805
186,testing,2999.3701429367065
187,testing,2534.895744554924
188,testing,2431.6393927135605
189,testing,3177.0159824916295
190,testing,3335.8569604492186
191,testing,2628.4187999906994
192,testing,3189.181638556012
193,testing,1393.8303141081628
194,testing,2605.644794170673
195,testing,3059.612727995842
196,testing,2491.952405047673
197,testing,2673.323510064019
198,testing,2809.5036963893945
199,testing,2193.0994750599803
200,deployment,2424.802471368963
201,deployment,1945.409840817483
202,deployment,2628.213415319269
203,deployment,2503.373966761998
204,deployment,1911.6215911155523
205,deployment,2672.6914343673193
206,deployment,2598.3509060474153
207,deployment,1610.4170322280993
208,deployment,2186.7222782869517
209,deployment,1977.032765813742
210,deployment,1675.9070510105278
211,deployment,3099.5089521564423
212,deployment,1610.8840794535463
213,deployment,2734.568197129648
214,deployment,2938.3987789154053
215,deployment,3224.603768643466
216,deployment,1676.3421081645417
217,deployment,2014.2649043385575
218,deployment,3063.2441090901693
219,deployment,3421.7837636519453
220,deployment,1602.019143328187
221,deployment,1632.1804801765932
222,deployment,2415.571694800967
223,deployment,2800.294539866728
224,deployment,2054.8636226966732
225,deployment,1938.0302433398886
226,deployment,2172.0989924839564
227,deployment,2179.4238186558932
228,deployment,3637.2869026877665
229,deployment,1521.9501179955223
230,deployment,3595.5959025065104
231,deployment,1633.6046851557844
232,deployment,2712.436321707333
233,deployment,2609.622356100643
234,deployment,1959.4481447811784
235,deployment,1816.8669171307538
236,deployment,1608.118586360445
237,deployment,2725.449731897425
238,deployment,2249.4345041910806
239,deployment,1991.1730125806607
240,deployment,2932.3435983368845
241,deployment,2455.406885607489
242,deployment,2509.314945903577
243,deployment,2224.3747214624436
244,deployment,3156.121342497052
245,deployment,2540.3733413371633
246,deployment,2431.369765218099
247,deployment,2493.236686268072
248,deployment,1868.6391922221464
249,deployment,2317.601401929502
250,deployment,3510.556387939453
251,deployment,1977.0494322600189
252,deployment,3086.5349621381915
253,deployment,2324.3772214063956
254,deployment,2635.628121724943
255,deployment,2824.5283998301334
256,deployment,2208.6971440135985
257,deployment,2949.908487955729
258,deployment,2174.5699151383396
259,deployment,1624.68114241901
260,deployment,2902.772448294503
261,deployment,1933.7067458694046
262,deployment,1988.8085500031268
263,deployment,2258.4408014470882
264,deployment,1922.1824832223945
265,deployment,1590.5953709319786
266,deployment,2212.7730425406194
267,deployment,1967.1281604938679
268,deployment,2120.8643364679247
269,deployment,1858.1711799159195
270,deployment,1661.1703315375185
271,deployment,2726.319548887365
272,deployment,2095.6689465262675
273,deployment,2197.456043019014
274,deployment,2755.285205078125
275,deployment,2509.2867860536317
276,deployment,2061.753619859943
277,deployment,3715.192609514509
278,deployment,1578.386629982551
279,deployment,1598.1989793387488
280,deployment,3777.052949451265
281,deployment,2394.3704777710827
282,deployment,2658.58854424199
283,deployment,1949.9775282426315
284,deployment,3750.959713890439
285,deployment,2939.909745279948
286,deployment,1618.1875914612642
287,deployment,3315.9249420166016
288,deployment,2362.0021179744176
289,deployment,2290.337762074928
290,deployment,2848.927842573686
291,deployment,1016.8801113388931
292,deployment,1619.6431227270791
293,deployment,1991.7479596649998
294,deployment,2741.0698643937894
295,deployment,2044.0544267737348
296,deployment,3202.4838314416274
297,deployment,1606.7192092219602
298,deployment,2231.4439703506437
299,deployment,3279.503458251953
300,deployment,2676.450001042064
301,deployment,2060.9530099722056
302,deployment,1922.1824832223945
303,deployment,2746.434736812816
304,deployment,2244.907491361178
305,deployment,1943.7529810047683
306,deployment,2192.2686880429587
307,deployment,2100.077331691835
308,deployment,1705.4712494028595
309,deployment,2636.2823009490967
310,deployment,2200.416556040446
311,deployment,2359.3078591918947
312,deployment,2228.610133730132
313,deployment,3331.5147920496324
314,deployment,2701.9694372400063
315,deployment,1619.204536668657
316,deployment,1704.7934679279563
317,deployment,2490.2580848330545
318,deployment,1617.1169438503407
319,deployment,2350.8094748400767
