question_id,type,mean_score
0,testing,-10.609303977272727
1,testing,-7.12404296875
2,testing,0.053304036458333336
3,testing,-8.19873046875
4,testing,-12.013661024305556
5,testing,2.330903814080056
6,testing,-12.160013338414634
7,testing,-7.262398097826087
8,testing,-1.745720880681818
9,testing,-8.467725409836065
10,testing,-2.0708360180412373
11,testing,3.1845241756889764
12,testing,-7.69140625
13,testing,-7.059926470588235
14,testing,-5.125188253012048
15,testing,-9.579904917124155
16,testing,-5.813001360212054
17,testing,-4.430198910361842
18,testing,-5.514892578125
19,testing,-5.878069196428571
20,testing,-2.3621450570913463
21,testing,-8.944302460022993
22,testing,-4.905248818277311
23,testing,0.8546549479166666
24,testing,-8.610952524038462
25,testing,-4.592189622961956
26,testing,-2.3554790450865966
27,testing,-8.084943181818181
28,testing,-3.458735584077381
29,testing,-2.129956317204301
30,testing,-9.440270465353262
31,testing,-5.59693287037037
32,testing,-4.552688953488372
33,testing,-7.89096009497549
34,testing,-8.9598085660461
35,testing,-13.997410446497678
36,testing,-9.328977946993671
37,testing,-8.09175692471591
38,testing,-3.64927869740099
39,testing,-4.6566558441558445
40,testing,-7.8421274038461535
41,testing,-2.7300269717261907
42,testing,-15.097604166666667
43,testing,-7.780891628440367
44,testing,-4.327577866810848
45,testing,-6.948685128348214
46,testing,-7.099736201298701
47,testing,-5.94281472991353
48,testing,-5.757886076626712
49,testing,-4.302230342741935
50,testing,-6.894283854166667
51,testing,-5.062345179115853
52,testing,-9.466617689220184
53,testing,0.3763136061946903
54,testing,-8.47649662078373
55,testing,-8.87112485071656
56,testing,-4.896579865486391
57,testing,-6.489732530381945
58,testing,-6.008138020833333
59,testing,-9.796739299007443
60,testing,-5.205048973880597
61,testing,-5.130497685185185
62,testing,7.171540612840467
63,testing,-9.846692537006579
64,testing,-5.31976634058459
65,testing,-3.8487838273195876
66,testing,-10.18001916273585
67,testing,-9.364485475314222
68,testing,-0.34223041097626433
69,testing,-3.291942531779661
70,testing,-9.471406769843156
71,testing,-4.974093031609195
72,testing,-7.248600260416667
73,testing,-9.015462575865186
74,testing,1.5309374666828564
75,testing,-6.672620738636364
76,testing,-8.943890406612606
77,testing,-10.29318311737805
78,testing,-7.308999115566038
79,testing,-8.651348605972515
80,testing,6.055074425899622
81,testing,-1.593017578125
82,testing,-4.50422512755102
83,testing,-8.53370949074074
84,testing,-7.567367788461539
85,testing,-10.5933970391888
86,testing,-2.8734441109337885
87,testing,-3.913671875
88,testing,-6.5618099572523585
89,testing,9.691793993731451
90,testing,-4.895557468220339
91,testing,-5.515717262445494
92,testing,-2.5439151095360826
93,testing,-6.786863412430037
94,testing,-6.36443107358871
95,testing,-4.833455403645833
96,testing,-5.339276713709677
97,testing,-4.386067708333333
98,testing,-8.137198679803307
99,testing,-5.8366815476190474
100,testing,-4.251848493303571
101,testing,-2.976770279255319
102,testing,-5.539829799107143
103,testing,-4.569616098872951
104,testing,-4.195771307532696
105,testing,-3.1446334484011627
106,testing,-5.53968618697479
107,testing,-2.8506869612068964
108,testing,-7.858481197033898
109,testing,-7.6188686708860756
110,testing,-5.988335503472222
111,testing,-6.26196948902027
112,testing,-11.847829092920353
113,testing,-4.576321790271767
114,testing,-8.38958108836207
115,testing,-6.646573967889908
116,testing,-2.3465528612012987
117,testing,-5.708641721491228
118,testing,-4.179942908653846
119,testing,-5.195904818448153
120,testing,-9.643902504280822
121,testing,-3.751446759259259
122,testing,0.10540364583333334
123,testing,-8.349818638392858
124,testing,-7.514254056490385
125,testing,-5.523352581521739
126,testing,-4.1352290783898304
127,testing,-9.330293104383681
128,testing,4.620868370181224
129,testing,-4.410007052951389
130,testing,-7.1699167351973685
131,testing,-8.489208491161616
132,testing,-5.971910511363636
133,testing,-5.29832664695946
134,testing,-13.82093919168307
135,testing,-5.974925726232394
136,testing,-10.827388783193005
137,testing,-7.956042056425535
138,testing,-2.8743443080357145
139,testing,-8.745946596746576
140,testing,1.1500202993328652
141,testing,-7.858453455105634
142,testing,-8.77376798930921
143,testing,-4.266755756578948
144,testing,-5.166048177083334
145,testing,-5.331682477678571
146,testing,-9.610279628208705
147,testing,-5.217570754716981
148,testing,-6.398225203804348
149,testing,-0.5853533878504673
150,testing,-2.8883026867378048
151,testing,-6.167463631465517
152,testing,-10.02155172413793
153,testing,-5.794813368055555
154,testing,-1.6076688971130633
155,testing,-2.401278409090909
156,testing,-5.919449344758065
157,testing,-6.983642578125
158,testing,4.247041590073529
159,testing,-5.41191260494403
160,testing,-5.331849128969254
161,testing,-5.354777770202344
162,testing,-3.6528153092893834
163,testing,-2.3140625
164,testing,-0.6058520839225113
165,testing,-3.7181690071202533
166,testing,-4.514108937937063
167,testing,6.508312339402512
168,testing,-5.276537698412699
169,testing,-9.533531526548673
170,testing,-3.119054203539823
171,testing,-7.100659640330188
172,testing,-2.7977236793154763
173,testing,-3.7509114583333334
174,testing,-4.427420479910714
175,testing,-3.709662168724102
176,testing,-4.5342638511357345
177,testing,-6.664339632601352
178,testing,-10.299635416666666
179,testing,-3.8684229103915664
180,testing,-6.514769000771605
181,testing,-1.1409646739130435
182,testing,-3.638408334139577
183,testing,-5.884014423076923
184,testing,-6.033758934507978
185,testing,1.4662350171232876
186,testing,-2.338897705078125
187,testing,-7.286675347222222
188,testing,0.05942774863138686
189,testing,-6.593924386160714
190,testing,-7.94126953125
191,testing,-1.3705357142857142
192,testing,-7.721431408898305
193,testing,-9.26851870534177
194,testing,-7.950259701236264
