question_id,type,mean_score
0,testing,-4391.563636363637
1,testing,-4669.76
2,testing,-4204.173913043478
3,testing,-4573.0
4,testing,-4434.488888888889
5,testing,-3473.752808988764
6,testing,-4370.536585365854
7,testing,-4395.652173913043
8,testing,-3637.818181818182
9,testing,-4205.11475409836
10,testing,-4404.618556701031
11,testing,-4110.866141732284
12,testing,-4640.0
13,testing,-4426.164705882353
14,testing,-4190.457831325301
15,testing,-4544.864864864865
16,testing,-4329.714285714285
17,testing,-4099.7052631578945
18,testing,-4501.6
19,testing,-4348.761904761905
20,testing,-4222.307692307692
21,testing,-4347.9866220735785
22,testing,-4418.016806722689
23,testing,-4038.769230769231
24,testing,-4388.923076923077
25,testing,-4751.652173913043
26,testing,-4075.373493975904
27,testing,-4320.581818181819
28,testing,-4179.047619047619
29,testing,-3980.7311827956987
30,testing,-4249.04347826087
31,testing,-4350.814814814815
32,testing,-4509.023255813953
33,testing,-4760.313725490196
34,testing,-4105.985815602837
35,testing,-3502.697626418989
36,testing,-4786.025316455696
37,testing,-3804.1272727272726
38,testing,-4484.277227722772
39,testing,-4451.948051948052
40,testing,-4525.538461538462
41,testing,-4206.857142857143
42,testing,-4128.533333333334
43,testing,-4305.174311926606
44,testing,-3976.6718506998445
45,testing,-4565.028571428571
46,testing,-4392.311688311688
47,testing,-3480.631623212784
48,testing,-4374.13698630137
49,testing,-4420.301075268817
50,testing,-4160.64
51,testing,-4536.780487804878
52,testing,-4421.284403669725
53,testing,-4243.539823008849
54,testing,-4620.444444444444
55,testing,-3738.4628450106156
56,testing,-3620.2795698924733
57,testing,-4422.666666666667
58,testing,-4401.422222222222
59,testing,-4019.4739454094292
60,testing,-4420.059701492537
61,testing,-4457.185185185185
62,testing,-3750.1634241245138
63,testing,-4456.0
64,testing,-3605.9299568965516
65,testing,-4159.505154639175
66,testing,-4647.547169811321
67,testing,-3962.0716253443525
68,testing,-4357.007633587787
69,testing,-4471.322033898305
70,testing,-4278.083650190114
71,testing,-4009.1954022988507
72,testing,-4615.466666666666
73,testing,-3970.754820936639
74,testing,-3791.6906747536013
75,testing,-4524.509090909091
76,testing,-3745.603375527426
77,testing,-4078.1463414634145
78,testing,-4573.88679245283
79,testing,-3731.8562367864693
80,testing,-3891.6363636363635
81,testing,-4371.2
82,testing,-4015.183673469388
83,testing,-3954.567901234568
84,testing,-4428.553846153846
85,testing,-4111.22401847575
86,testing,-3887.2589073634203
87,testing,-4553.018181818182
88,testing,-4201.298113207547
89,testing,-3688.0670391061453
90,testing,-4612.881355932203
91,testing,-4660.6511627906975
92,testing,-4313.072164948454
93,testing,-4512.238805970149
94,testing,-4531.956989247312
95,testing,-3683.9444444444443
96,testing,-4489.290322580645
97,testing,-4266.133333333333
98,testing,-3919.3249714937288
99,testing,-4483.809523809524
100,testing,-4435.0
101,testing,-4173.106382978724
102,testing,-4487.714285714285
103,testing,-4282.229508196721
104,testing,-4134.181086519115
105,testing,-4409.860465116279
106,testing,-4563.899159663865
107,testing,-4019.862068965517
108,testing,-4584.949152542373
109,testing,-4525.974683544304
110,testing,-4010.962962962963
111,testing,-4558.054054054054
112,testing,-4629.805309734514
113,testing,-3400.928716904277
114,testing,-4596.137931034483
115,testing,-4514.201834862385
116,testing,-4028.779220779221
117,testing,-4525.473684210527
118,testing,-4336.984615384616
119,testing,-4231.818181818182
120,testing,-4358.7945205479455
121,testing,-4363.456790123457
122,testing,-4009.8133333333335
123,testing,-4528.228571428572
124,testing,-4198.857142857143
125,testing,-4094.782608695652
126,testing,-4385.8983050847455
127,testing,-3963.7555555555555
128,testing,-3723.0163934426228
129,testing,-4472.888888888889
130,testing,-4491.957894736842
131,testing,-4350.707070707071
132,testing,-4606.836363636364
133,testing,-4386.810810810811
134,testing,-3586.1312335958005
135,testing,-4516.732394366197
136,testing,-4374.5492227979275
137,testing,-4033.336289726534
138,testing,-4651.885714285714
139,testing,-4417.315068493151
140,testing,-4147.146067415731
141,testing,-4181.7464788732395
142,testing,-3731.486315789474
143,testing,-4172.0
144,testing,-4550.666666666667
145,testing,-4455.673469387755
146,testing,-3616.1871921182264
147,testing,-4508.377358490566
148,testing,-4447.652173913043
149,testing,-4456.373831775701
150,testing,-4508.09756097561
151,testing,-4300.689655172414
152,testing,-4350.712643678161
153,testing,-4577.777777777777
154,testing,-4211.948497854078
155,testing,-4176.80808080808
156,testing,-4397.419354838709
157,testing,-4472.0
158,testing,-4310.050420168067
159,testing,-4666.746268656716
160,testing,-4136.903225806452
161,testing,-4027.356605065024
162,testing,-4585.86301369863
163,testing,-4121.788235294118
164,testing,-3883.9095022624433
165,testing,-4521.518987341772
166,testing,-4796.195804195804
167,testing,-3630.471760797342
168,testing,-4520.380952380952
169,testing,-4342.513274336283
170,testing,-3984.495575221239
171,testing,-4556.377358490566
172,testing,-4266.476190476191
173,testing,-4146.133333333333
174,testing,-4498.857142857143
175,testing,-3916.6408839779006
176,testing,-4142.330708661418
177,testing,-4573.405405405405
178,testing,-4107.093333333333
179,testing,-3822.2512908777967
180,testing,-4658.962962962963
181,testing,-4152.782608695652
182,testing,-3937.1475748194016
183,testing,-4572.0615384615385
184,testing,-4527.148936170212
185,testing,-3998.4109589041095
186,testing,-4489.25
187,testing,-4453.333333333333
188,testing,-3901.897810218978
189,testing,-4607.428571428572
190,testing,-4353.6
191,testing,-4254.933333333333
192,testing,-4584.677966101695
193,testing,-3961.498622589532
194,testing,-4303.472527472528
195,testing,-4525.935483870968
196,testing,-4237.763440860215
197,testing,-4251.555555555556
198,testing,-4487.671232876713
199,testing,-3937.58024691358
200,deployment,-4702.545454545455
201,deployment,-4023.3112582781455
202,deployment,-4292.909090909091
203,deployment,-4598.530612244898
204,deployment,-3974.6232558139536
205,deployment,-4448.539325842697
206,deployment,-4606.468085106383
207,deployment,-4202.158273381295
208,deployment,-4679.9503105590065
209,deployment,-4864.084432717678
210,deployment,-4174.283737024221
211,deployment,-4531.672131147541
212,deployment,-4228.105058365759
213,deployment,-4177.620253164557
214,deployment,-4545.5
215,deployment,-4308.945454545455
216,deployment,-4158.8341232227485
217,deployment,-4759.180487804878
218,deployment,-4608.0
219,deployment,-4628.897959183673
220,deployment,-4208.826171875
221,deployment,-4225.603669724771
222,deployment,-4280.685714285714
223,deployment,-4650.541176470589
