question_id,type,mean_score
0,testing,-4121.6
1,testing,-4053.76
2,testing,-3763.942028985507
3,testing,-4078.0
4,testing,-3691.733333333333
5,testing,-2873.449438202247
6,testing,-3892.1951219512193
7,testing,-3831.6521739130435
8,testing,-3044.4363636363637
9,testing,-3962.622950819672
10,testing,-3838.8453608247423
11,testing,-3648.6299212598424
12,testing,-4132.292682926829
13,testing,-3955.3882352941177
14,testing,-3796.3373493975905
15,testing,-4076.7567567567567
16,testing,-3953.3333333333335
17,testing,-3631.4105263157894
18,testing,-3962.72
19,testing,-3966.095238095238
20,testing,-3793.923076923077
21,testing,-3441.391304347826
22,testing,-3896.3361344537816
23,testing,-3565.897435897436
24,testing,-4167.384615384615
25,testing,-4003.5942028985505
26,testing,-3588.0481927710844
27,testing,-4027.2
28,testing,-3736.8380952380953
29,testing,-3706.1505376344085
30,testing,-3863.1884057971015
31,testing,-4038.222222222222
32,testing,-3880.279069767442
33,testing,-4047.843137254902
34,testing,-3746.723404255319
35,testing,-2532.3639383384934
36,testing,-4067.4430379746836
37,testing,-3008.3454545454547
38,testing,-3872.5544554455446
39,testing,-3991.688311688312
40,testing,-4132.430769230769
41,testing,-3786.190476190476
42,testing,-3754.9866666666667
43,testing,-3801.02752293578
44,testing,-3100.51632970451
45,testing,-4141.028571428571
46,testing,-3970.285714285714
47,testing,-2958.7687132043734
48,testing,-3944.328767123288
49,testing,-4028.2150537634407
50,testing,-3852.693333333333
51,testing,-3983.2195121951218
52,testing,-3936.146788990826
53,testing,-3820.8849557522126
54,testing,-4115.809523809524
55,testing,-2831.507430997877
56,testing,-3049.7096774193546
57,testing,-4032.8888888888887
58,testing,-4257.777777777777
59,testing,-3244.48635235732
60,testing,-4030.089552238806
61,testing,-4167.7037037037035
62,testing,-3176.280155642023
63,testing,-3946.7368421052633
64,testing,-2619.698275862069
65,testing,-3649.979381443299
66,testing,-4286.792452830188
67,testing,-3174.7658402203856
68,testing,-3928.3053435114502
69,testing,-4163.796610169492
70,testing,-3504.030418250951
71,testing,-3657.287356321839
72,testing,-4215.466666666666
73,testing,-3177.410468319559
74,testing,-2627.188779378317
75,testing,-4211.490909090909
76,testing,-2833.0042194092825
77,testing,-3654.048780487805
78,testing,-4272.905660377359
79,testing,-2822.4016913319238
80,testing,-2870.072727272727
81,testing,-4018.2
82,testing,-3696.6530612244896
83,testing,-3617.679012345679
84,testing,-4065.9692307692308
85,testing,-3266.4387990762125
86,testing,-3044.085510688836
87,testing,-4251.054545454545
88,testing,-2929.615094339623
89,testing,-2526.9944134078214
90,testing,-4277.966101694915
91,testing,-3942.8837209302324
92,testing,-3759.6701030927834
93,testing,-4088.597014925373
94,testing,-4045.0752688172042
95,testing,-3266.4444444444443
96,testing,-4122.064516129032
97,testing,-3901.6
98,testing,-2946.9327251995437
99,testing,-4104.126984126984
100,testing,-3877.8571428571427
101,testing,-3883.148936170213
102,testing,-4174.857142857143
103,testing,-3926.8196721311474
104,testing,-3090.124748490946
105,testing,-3871.813953488372
106,testing,-3916.90756302521
107,testing,-3677.425287356322
108,testing,-4192.0
109,testing,-4055.493670886076
110,testing,-3641.4814814814813
111,testing,-4044.108108108108
112,testing,-3925.380530973451
113,testing,-2916.415478615071
114,testing,-4239.724137931034
115,testing,-3985.467889908257
116,testing,-3421.9220779220777
117,testing,-4216.140350877193
118,testing,-3926.646153846154
119,testing,-3868.181818181818
120,testing,-3961.205479452055
121,testing,-4028.246913580247
122,testing,-3531.0933333333332
123,testing,-4104.228571428572
124,testing,-3830.3296703296705
125,testing,-3686.0
126,testing,-4097.35593220339
127,testing,-3180.511111111111
128,testing,-3150.1311475409834
129,testing,-4018.0
130,testing,-4035.8736842105263
131,testing,-3880.40404040404
132,testing,-4264.436363636363
133,testing,-4021.6216216216217
134,testing,-2721.5643044619424
135,testing,-4088.3380281690143
136,testing,-3777.9481865284974
137,testing,-3014.276422764228
138,testing,-4147.885714285714
