question_id,type,mean_score
0,testing,-2.356941731770833
1,testing,-2.0180338541666667
2,testing,-2.355603624890734
3,testing,-2.417391429227941
4,testing,-2.2336993243243244
5,testing,-1.6593437673656513
6,testing,-2.324291711566092
7,testing,-2.172131725193299
8,testing,-2.04371337890625
9,testing,-2.513908617424242
10,testing,-2.3761237649356617
11,testing,-3.0821181788589014
12,testing,-2.51409841954023
13,testing,-2.2616536458333334
14,testing,-2.7630656849254263
15,testing,-2.512302833267405
16,testing,-2.373013957162921
17,testing,-2.55876953125
18,testing,-2.5624813988095236
19,testing,-2.259469364466292
20,testing,-2.726920871559633
21,testing,-2.3101734362150492
22,testing,-2.091485792590726
23,testing,-2.2934782608695654
24,testing,-2.5615919682017543
25,testing,-2.162949355332168
26,testing,-2.5318118008700283
27,testing,-2.6134847005208335
28,testing,-2.1300692471590907
29,testing,-2.4693516322544644
30,testing,-2.5150575380067566
31,testing,-2.331485037076271
32,testing,-2.6385162688873627
33,testing,-2.729227511682243
34,testing,-2.335212184958262
35,testing,-1.8276634842952908
36,testing,-2.467762952933282
37,testing,-1.8934386092625308
38,testing,-2.7295382517688678
39,testing,-2.7507264672256095
40,testing,-2.357080078125
41,testing,-2.388789830582865
42,testing,-2.50015869140625
43,testing,-2.471373440926535
44,testing,-1.6774554311493297
45,testing,-2.672721354166667
46,testing,-2.3424012719131095
47,testing,-1.7658561054785646
48,testing,-2.537823016826923
49,testing,-2.2683553890306123
50,testing,-2.58369140625
51,testing,-2.1722454202586206
52,testing,-1.9269848204495614
53,testing,-2.2319873874470337
54,testing,-2.3801987591911766
55,testing,-1.7015243658498556
56,testing,-1.841622263272887
57,testing,-2.5394810267857144
58,testing,-2.2148388671875
59,testing,-2.0835924335554536
60,testing,-2.5280626085069446
61,testing,-2.3116558527542375
62,testing,-2.5254442054806776
63,testing,-2.608663676697531
64,testing,-1.4319407145182292
65,testing,-2.5230425666360294
66,testing,-2.391045932112069
67,testing,-1.7201941946278447
68,testing,-2.619223201976103
69,testing,-2.4313125610351562
70,testing,-2.1812568778422343
71,testing,-2.643241550611413
72,testing,-2.4719876802884615
73,testing,-1.7195314324420432
74,testing,-2.130757058134972
75,testing,-2.374991861979167
76,testing,-1.6840073619356732
77,testing,-2.5057267813846984
78,testing,-2.3410560344827585
79,testing,-1.7011464011220254
80,testing,-2.031287814262218
81,testing,-2.5001953125
82,testing,-2.634229937803398
83,testing,-2.429683951444404
84,testing,-2.5494559151785716
85,testing,-1.9927466057206942
86,testing,-2.722219619392789
87,testing,-2.5113199869791667
88,testing,-1.238925736038773
89,testing,-2.0567956780988856
90,testing,-2.4339370727539062
91,testing,-1.9143869863391596
92,testing,-2.6874042585784315
93,testing,-2.3648681640625
94,testing,-2.2948894889987246
95,testing,-2.9812056778261327
96,testing,-2.455223880597015
97,testing,-2.6944411057692306
98,testing,-1.8298970609565441
99,testing,-2.4159869025735294
100,testing,-2.467510516826923
101,testing,-2.321185487689394
102,testing,-2.3373543160860657
103,testing,-2.3410348603219697
104,testing,-1.2392798495957575
105,testing,-2.433954595209478
106,testing,-1.8744034305695565
107,testing,-2.4197573454483696
108,testing,-2.2563247680664062
109,testing,-2.245640345982143
110,testing,-2.4509082895464602
111,testing,-2.4384518393987342
112,testing,-2.2163313526218222
113,testing,-1.8847887528099672
114,testing,-2.5643794952876986
115,testing,-2.4236739309210527
116,testing,-1.691025452044025
117,testing,-2.3867896295362905
118,testing,-2.152852957589286
119,testing,-2.154543640793011
120,testing,-2.41758062900641
121,testing,-2.2559161518895348
122,testing,-2.2588940035912297
123,testing,-2.327408854166667
124,testing,-2.347101847330729
125,testing,-2.7927598461662373
126,testing,-2.4593887329101562
127,testing,-1.7541341285183005
128,testing,-2.1963371062374497
129,testing,-2.468255377435065
130,testing,-2.2765185546875
131,testing,-2.4550030048076925
132,testing,-2.3954345703125
133,testing,-2.216685621044304
134,testing,-1.9059722781025912
135,testing,-2.533421566611842
136,testing,-2.246496951941288
137,testing,-1.7429579789578826
138,testing,-2.061673177083333
139,testing,-1.9899813418356789
140,testing,-2.2361246744791665
141,testing,-2.3768631784539473
142,testing,-1.6873748779296875
143,testing,-2.46215518904321
144,testing,-2.1657376802884616
145,testing,-2.2842128716626213
146,testing,-1.821293544886016
147,testing,-2.3106310614224137
148,testing,-2.33907892286163
149,testing,-2.5684901646205356
150,testing,-2.5197220725574714
151,testing,-2.446323939732143
152,testing,-2.518973972486413
153,testing,-2.313487917877907
154,testing,-1.2310596113445378
155,testing,-2.598088191105769
156,testing,-2.33622901119403
157,testing,-2.263740971403302
158,testing,-2.0602810767389115
159,testing,-2.3055987887912326
160,testing,-1.3625951472949605
161,testing,-1.5990932251226366
162,testing,-2.3832256610576925
163,testing,-2.177495659722222
164,testing,-1.9485647214339084
165,testing,-2.4151436941964284
166,testing,-2.168968406883446
167,testing,-1.9963971158425144
168,testing,-2.3541187959558822
169,testing,-2.0998742055084745
170,testing,-2.27879204184322
171,testing,-2.2639917834051726
172,testing,-1.9617494733146068
173,testing,-2.74283447265625
174,testing,-2.5530305455942623
175,testing,-1.8874252073226436
176,testing,-2.109109205576876
177,testing,-2.4809261273734178
178,testing,-2.24002685546875
179,testing,-1.9983961085817512
180,testing,-2.3215275254360463
181,testing,-2.280615737757732
182,testing,-1.8092769411310279
183,testing,-2.4103236607142855
184,testing,-2.2705916587752526
185,testing,-2.3044813547702816
186,testing,-2.203443444293478
187,testing,-2.1507662259615383
188,testing,-2.8652859540052815
189,testing,-2.474521324282787
190,testing,-2.389874822443182
191,testing,-2.654416725852273
192,testing,-2.3874893188476562
193,testing,-1.7205550981604534
194,testing,-2.418828328450521
195,testing,-2.3225279850746268
196,testing,-2.340038066007653
197,testing,-2.778181537828947
198,testing,-2.5055213341346154
199,testing,-2.0607365591083457
200,deployment,-2.404424252717391
201,deployment,-2.2458136142828526
202,deployment,-2.3088897376932125
203,deployment,-2.1451949332524274
204,deployment,-1.7620660955255683
205,deployment,-2.272954413231383
206,deployment,-2.146163786300505
207,deployment,-2.009077619528813
208,deployment,-2.4772860975150603
209,deployment,-1.9079226672571266
210,deployment,-2.0707019624255953
211,deployment,-2.2257856889204546
212,deployment,-1.887763521345135
213,deployment,-1.9416038876488095
214,deployment,-2.18359375
215,deployment,-2.3268147786458333
216,deployment,-1.985464640171924
217,deployment,-2.1604846772693453
218,deployment,-2.318426983173077
219,deployment,-2.3790531864872686
220,deployment,-1.905237725440492
221,deployment,-1.9367842240767046
222,deployment,-2.318798828125
223,deployment,-2.4036024305555554
224,deployment,-1.8893069003490692
225,deployment,-2.0568760072169283
226,deployment,-2.083546764445755
227,deployment,-2.27219673052226
228,deployment,-2.328259526466837
229,deployment,-2.0298630334380876
230,deployment,-2.32976806640625
231,deployment,-1.9171018061959244
