question_id,type,mean_score
0,testing,51222.36363636364
1,testing,43897.2475
2,testing,42199.258605072464
3,testing,47068.359375
4,testing,38395.893055555556
5,testing,31275.303019662922
6,testing,45656.545731707316
7,testing,43411.095108695656
8,testing,35234.05909090909
9,testing,49611.76024590164
10,testing,42466.60567010309
11,testing,43122.055118110235
12,testing,46794.49695121951
13,testing,45136.90294117647
14,testing,46324.780120481926
15,testing,47663.14189189189
16,testing,44016.34226190476
17,testing,44058.576315789476
18,testing,45031.796875
19,testing,44065.104166666664
20,testing,46295.496995192305
21,testing,38502.022575250834
22,testing,42209.98056722689
23,testing,41316.16466346154
24,testing,51482.11538461538
25,testing,41227.20063405797
26,testing,44950.7078313253
27,testing,50489.27272727273
28,testing,42259.61607142857
29,testing,43639.3629032258
30,testing,47651.717391304344
31,testing,51587.81481481482
32,testing,45019.86918604651
33,testing,44918.075367647056
34,testing,40855.671542553195
35,testing,34240.098039215685
36,testing,42184.9727056962
37,testing,31913.670454545456
38,testing,46394.41274752475
39,testing,46933.98376623377
40,testing,47494.11346153846
41,testing,45951.580357142855
42,testing,46869.71666666667
43,testing,42605.318233944956
44,testing,32617.916213063763
45,testing,48834.29285714286
46,testing,46185.14935064935
47,testing,32561.693439865434
48,testing,48999.897260273974
49,testing,43332.43817204301
50,testing,45762.09
51,testing,47217.52134146341
52,testing,42297.64850917431
53,testing,42257.094579646015
54,testing,50818.244047619046
55,testing,31049.169851380044
56,testing,33916.551803315415
57,testing,49547.118055555555
58,testing,53325.07083333333
59,testing,37310.965260545905
60,testing,49759.72201492537
61,testing,51144.555555555555
62,testing,35597.10797665369
63,testing,48465.26973684211
64,testing,29976.317618534482
65,testing,44402.924613402065
66,testing,53266.377358490565
67,testing,32278.85261707989
68,testing,44766.93893129771
69,testing,51222.01483050847
70,testing,37263.72908745247
71,testing,43760.88218390805
72,testing,51742.18125
73,testing,32101.486225895318
74,testing,28060.10140257771
75,testing,52537.27272727273
76,testing,31057.348101265823
77,testing,44008.15548780488
78,testing,52783.35849056604
79,testing,30918.6955602537
80,testing,30136.78787878788
81,testing,48233.159375
82,testing,44261.99681122449
83,testing,45229.391975308645
84,testing,50997.66923076923
85,testing,36103.75750577367
86,testing,37365.432304038004
87,testing,52202.145454545454
88,testing,28927.670754716983
89,testing,26414.50558659218
90,testing,51102.69279661017
91,testing,40074.63226744186
92,testing,44604.821520618556
93,testing,50065.39365671642
94,testing,45158.846774193546
95,testing,38936.067274305555
96,testing,51008.215725806454
97,testing,48754.933333333334
98,testing,32968.88141391106
99,testing,50903.57738095238
100,testing,42965.818638392855
101,testing,45401.49734042553
102,testing,52250.53571428572
103,testing,49416.70286885246
104,testing,29981.422535211266
105,testing,46825.26453488372
106,testing,42133.61081932773
107,testing,43144.4224137931
108,testing,51566.963983050846
109,testing,45556.212025316454
110,testing,44642.47858796296
111,testing,49320.22297297297
112,testing,41431.32466814159
113,testing,33708.34928716904
114,testing,51481.620689655174
115,testing,43003.40997706422
116,testing,37583.19967532468
117,testing,51863.82456140351
118,testing,47986.42115384615
119,testing,43883.235795454544
120,testing,48142.47260273973
121,testing,43111.86111111111
122,testing,42919.31791666667
123,testing,48762.97857142857
124,testing,43501.32692307692
125,testing,45185.00815217391
126,testing,50738.21822033898
127,testing,32298.954166666666
128,testing,35154.52766393442
129,testing,49733.78472222222
130,testing,44949.186842105264
131,testing,45625.006944444445
132,testing,52839.818181818184
133,testing,44729.52027027027
134,testing,33727.003608923886
135,testing,49370.59859154929
136,testing,39597.90414507772
137,testing,33218.13580931264
138,testing,49201.83571428571
139,testing,40649.71018835616
140,testing,42322.85814606742
141,testing,48086.99295774648
142,testing,30903.576842105263
143,testing,47009.22039473684
144,testing,51434.98125
145,testing,43707.72193877551
146,testing,33467.01108374384
147,testing,52607.056603773584
148,testing,44222.225543478264
149,testing,45151.8101635514
150,testing,47415.76524390244
151,testing,49967.68965517241
152,testing,43999.22701149425
153,testing,48615.86111111111
154,testing,29331.26904506438
155,testing,42487.06755050505
156,testing,50768.73185483871
157,testing,52544.25390625
158,testing,42829.419905462186
159,testing,49282.110074626864
160,testing,30360.29712701613
161,testing,31914.410506502394
162,testing,48524.71917808219
163,testing,44144.52647058824
164,testing,33232.28733031674
165,testing,47826.18670886076
166,testing,41611.70410839161
167,testing,30626.458679401992
168,testing,49912.08531746032
169,testing,42331.85564159292
170,testing,42644.49280973451
171,testing,53177.018867924526
172,testing,44657.86607142857
173,testing,46809.98333333333
174,testing,51987.67857142857
175,testing,37368.37983425414
176,testing,35448.51919291339
177,testing,48578.16891891892
178,testing,45783.473333333335
179,testing,35201.55615318417
180,testing,47617.14506172839
181,testing,45716.48641304348
182,testing,32263.179566563467
183,testing,50684.56153846154
184,testing,45066.51861702128
185,testing,40483.13484589041
186,testing,50382.208984375
187,testing,43392.93686868687
188,testing,41045.09260948905
189,testing,52428.82142857143
190,testing,50949.36375
191,testing,45479.120833333334
192,testing,51838.15042372881
193,testing,32292.95730027548
194,testing,44615.3489010989
195,testing,50568.47379032258
196,testing,43512.73924731183
197,testing,45446.71944444445
