question_id,type,mean_score
0,testing,-0.06549175715042373
1,testing,-0.08098724513377958
2,testing,-0.08196183074292519
3,testing,-0.06772300175258092
4,testing,-0.04389624649219299
5,testing,-0.16032687197910267
6,testing,-0.08124425551470588
7,testing,-0.09614715576171876
8,testing,-0.10185227676727851
9,testing,-0.0796663761138916
10,testing,-0.10015209901680067
11,testing,-0.081499267578125
12,testing,-0.06767545427594866
13,testing,-0.08435678482055664
14,testing,-0.07139068051993129
15,testing,-0.08259998668323863
16,testing,-0.06659391556663075
17,testing,-0.055533226500166226
18,testing,-0.09882362143507281
19,testing,-0.08862936085668104
20,testing,-0.07114960165584788
21,testing,-0.09886976672757057
22,testing,-0.08532877046553815
23,testing,-0.08796001735486482
24,testing,-0.0872314453125
25,testing,-0.08171986218156485
26,testing,-0.11683526096573796
27,testing,-0.03577186321390086
28,testing,-0.0689374429208261
29,testing,-0.07337260999177632
30,testing,-0.0548752678765191
31,testing,-0.05037354586417215
32,testing,-0.07573611237281977
33,testing,-0.07781083767230694
34,testing,-0.12037725518219662
35,testing,-0.14639784979897077
36,testing,-0.06697315774905453
37,testing,-0.11977278823437898
38,testing,-0.06515868986495818
39,testing,-0.08488273620605469
40,testing,-0.08057268928079044
41,testing,-0.07585646685431985
42,testing,-0.061102842673277244
43,testing,-0.06266021728515625
44,testing,-0.15462030254819858
45,testing,-0.0719053480360243
46,testing,-0.06948270797729492
47,testing,-0.12609966028304326
48,testing,-0.05606871765929383
49,testing,-0.09771517489818816
50,testing,-0.0713809331258138
51,testing,-0.03400645536534926
52,testing,-0.07880755833217076
53,testing,-0.07646224845168936
54,testing,-0.05035099838719224
55,testing,-0.10368445413693096
56,testing,-0.10207665213532816
57,testing,-0.025534464518229168
58,testing,-0.045847367267219385
59,testing,-0.09990850609926442
60,testing,-0.032138548035552536
61,testing,-0.043552331757127194
62,testing,-0.12344887912035939
63,testing,-0.02053546905517578
64,testing,-0.10292343265754132
65,testing,-0.06182360649108887
66,testing,-0.03986178311434659
67,testing,-0.11109086238976681
68,testing,-0.05836710854182168
69,testing,-0.034502786303323416
70,testing,-0.0736388947440789
71,testing,-0.10998402471127718
72,testing,-0.05770730972290039
73,testing,-0.11078576367310804
74,testing,-0.15998242760813514
75,testing,-0.028607072501346982
76,testing,-0.1017064642906189
77,testing,-0.09477178061880716
78,testing,-0.03852571759905134
79,testing,-0.10262959849141642
80,testing,-0.17044796783260613
81,testing,-0.039390657006240476
82,testing,-0.07801956176757813
83,testing,-0.10210384130477905
84,testing,-0.025675417771979944
85,testing,-0.11237260440410113
86,testing,-0.08226894312363894
87,testing,-0.035409861597521554
88,testing,-0.09969793435093346
89,testing,-0.16549760489922508
90,testing,-0.02550445064421623
91,testing,-0.05272621332212936
92,testing,-0.06498757588494684
